#bin	chrom	chromStart	chromEnd	ix	type	frag	fragStart	fragEnd	strand
774	chr1	24849862	24873463	903	W	contig_7596	0	23601	+
96	chr1	24873618	24998413	905	W	contig_7597	0	124795	+
775	chr1	24998652	25022833	907	W	contig_7598	0	24181	+
1	chr1	25023070	25254721	909	W	contig_7599	0	231651	+
777	chr1	25255192	25258899	911	W	contig_7600	0	3707	+
97	chr1	25259024	25367076	913	W	contig_7601	0	108052	+
778	chr1	25367320	25374492	915	W	contig_7602	0	7172	+
778	chr1	25374812	25414880	917	W	contig_7603	0	40068	+
97	chr1	25414980	25441976	919	W	contig_7604	0	26996	+
97	chr1	25442164	25670424	921	W	contig_7605	0	228260	+
780	chr1	25670683	25690038	923	W	contig_7606	0	19355	+
781	chr1	25691038	25696537	925	W	contig_7607	0	5499	+
781	chr1	25696637	25728196	927	W	contig_7608	0	31559	+
781	chr1	25728481	25768641	929	W	contig_7609	0	40160	+
97	chr1	25769867	25860825	931	W	contig_7610	0	90958	+
782	chr1	25862228	25920698	933	W	contig_7611	0	58470	+
97	chr1	25921247	25961205	935	W	contig_7612	0	39958	+
12	chr1	25961420	26395155	937	W	contig_7613	0	433735	+
786	chr1	26395955	26429708	939	W	contig_7614	0	33753	+
786	chr1	26429869	26433663	941	W	contig_7615	0	3794	+
786	chr1	26434256	26437412	943	W	contig_7616	0	3156	+
98	chr1	26437584	26520116	945	W	contig_7617	0	82532	+
787	chr1	26520617	26533975	947	W	contig_7618	0	13358	+
787	chr1	26534075	26536741	949	W	contig_7619	0	2666	+
98	chr1	26537536	26666757	951	W	contig_7620	0	129221	+
98	chr1	26667115	26759290	953	W	contig_7621	0	92175	+
789	chr1	26759676	26764472	955	W	contig_7622	0	4796	+
789	chr1	26764602	26778471	957	W	contig_7623	0	13869	+
789	chr1	26778781	26780195	959	W	contig_7624	0	1414	+
789	chr1	26780295	26792687	961	W	contig_7625	0	12392	+
789	chr1	26793577	26804337	963	W	contig_7626	0	10760	+
789	chr1	26809751	26820726	965	W	contig_7627	0	10975	+
789	chr1	26821145	26840813	967	W	contig_7628	0	19668	+
789	chr1	26841213	26849424	969	W	contig_7629	0	8211	+
98	chr1	26849638	26874396	971	W	contig_7630	0	24758	+
98	chr1	26874685	27031824	973	W	contig_7631	0	157139	+
791	chr1	27031924	27040491	975	W	contig_7632	0	8567	+
791	chr1	27040863	27075707	977	W	contig_7633	0	34844	+
791	chr1	27076184	27090711	979	W	contig_7634	0	14527	+
791	chr1	27090811	27093682	981	W	contig_7635	0	2871	+
791	chr1	27094462	27117589	983	W	contig_7636	0	23127	+
98	chr1	27117689	27143803	985	W	contig_7637	0	26114	+
792	chr1	27144203	27190048	987	W	contig_7638	0	45845	+
12	chr1	27191269	27292864	989	W	contig_7639	0	101595	+
793	chr1	27293391	27328591	991	W	contig_7640	0	35200	+
793	chr1	27329332	27357885	993	W	contig_7641	0	28553	+
793	chr1	27357985	27378924	995	W	contig_7642	0	20939	+
99	chr1	27379024	27495107	997	W	contig_7643	0	116083	+
794	chr1	27495241	27501762	999	W	contig_7644	0	6521	+
99	chr1	27501923	27547056	1001	W	contig_7645	0	45133	+
795	chr1	27547546	27552208	1003	W	contig_7646	0	4662	+
795	chr1	27552849	27555595	1005	W	contig_7647	0	2746	+
795	chr1	27555867	27635442	1007	W	contig_7648	0	79575	+
99	chr1	27635855	27709355	1009	W	contig_7649	0	73500	+
99	chr1	27709455	27835783	1011	W	contig_7650	0	126328	+
99	chr1	27835883	27920871	1013	W	contig_7651	0	84988	+
798	chr1	27920971	27982949	1015	W	contig_7652	0	61978	+
798	chr1	27983281	27984385	1017	W	contig_7653	0	1104	+
798	chr1	27984680	28013032	1019	W	contig_7654	0	28352	+
798	chr1	28013201	28027364	1021	W	contig_7655	0	14163	+
99	chr1	28028207	28096037	1023	W	contig_7656	0	67830	+
99	chr1	28096137	28257367	1025	W	contig_7657	0	161230	+
800	chr1	28257808	28282675	1027	W	contig_7658	0	24867	+
12	chr1	28282961	28358240	1029	W	contig_7659	0	75279	+
801	chr1	28358584	28422799	1031	W	contig_7660	0	64215	+
801	chr1	28423212	28433244	1033	W	contig_7661	0	10032	+
100	chr1	28433348	28574294	1035	W	contig_7662	0	140946	+
803	chr1	28574394	28597246	1037	W	contig_7663	0	22852	+
803	chr1	28597346	28611060	1039	W	contig_7664	0	13714	+
803	chr1	28611298	28634078	1041	W	contig_7665	0	22780	+
803	chr1	28634540	28640768	1043	W	contig_7666	0	6228	+
803	chr1	28641385	28643349	1045	W	contig_7667	0	1964	+
803	chr1	28644309	28659860	1047	W	contig_7668	0	15551	+
803	chr1	28660060	28665711	1049	W	contig_7669	0	5651	+
803	chr1	28667045	28668801	1051	W	contig_7670	0	1756	+
803	chr1	28670375	28696022	1053	W	contig_7671	0	25647	+
803	chr1	28696488	28703762	1055	W	contig_7672	0	7274	+
804	chr1	28704776	28711727	1057	W	contig_7673	0	6951	+
804	chr1	28711827	28716894	1059	W	contig_7674	0	5067	+
804	chr1	28717403	28785092	1061	W	contig_7675	0	67689	+
100	chr1	28785359	28855283	1063	W	contig_7676	0	69924	+
805	chr1	28856527	28858933	1065	W	contig_7677	0	2406	+
805	chr1	28859095	28892389	1067	W	contig_7678	0	33294	+
805	chr1	28892489	28900384	1069	W	contig_7679	0	7895	+
805	chr1	28901430	28939468	1071	W	contig_7680	0	38038	+
805	chr1	28939568	28941997	1073	W	contig_7681	0	2429	+
100	chr1	28942151	29018014	1075	W	contig_7682	0	75863	+
806	chr1	29018243	29036302	1077	W	contig_7683	0	18059	+
806	chr1	29038279	29039814	1079	W	contig_7684	0	1535	+
806	chr1	29040824	29043409	1081	W	contig_7685	0	2585	+
806	chr1	29046654	29090829	1083	W	contig_7686	0	44175	+
100	chr1	29091020	29122962	1085	W	contig_7687	0	31942	+
807	chr1	29124067	29133606	1087	W	contig_7688	0	9539	+
807	chr1	29134477	29144209	1089	W	contig_7689	0	9732	+
807	chr1	29144517	29163130	1091	W	contig_7690	0	18613	+
807	chr1	29163233	29173797	1093	W	contig_7691	0	10564	+
807	chr1	29174006	29201794	1095	W	contig_7692	0	27788	+
807	chr1	29203878	29210520	1097	W	contig_7693	0	6642	+
807	chr1	29211544	29220129	1099	W	contig_7694	0	8585	+
100	chr1	29221013	29231244	1101	W	contig_7695	0	10231	+
808	chr1	29231383	29244538	1103	W	contig_7696	0	13155	+
808	chr1	29244638	29266573	1105	W	contig_7697	0	21935	+
808	chr1	29267171	29271429	1107	W	contig_7698	0	4258	+
808	chr1	29272169	29309629	1109	W	contig_7699	0	37460	+
808	chr1	29309799	29333659	1111	W	contig_7700	0	23860	+
808	chr1	29334110	29336139	1113	W	contig_7701	0	2029	+
12	chr1	29336259	29401311	1115	W	contig_7702	0	65052	+
809	chr1	29401411	29437729	1117	W	contig_7703	0	36318	+
101	chr1	29437858	29563364	1119	W	contig_7704	0	125506	+
810	chr1	29563711	29602704	1121	W	contig_7705	0	38993	+
101	chr1	29602943	29637631	1123	W	contig_7706	0	34688	+
811	chr1	29637731	29715522	1125	W	contig_7707	0	77791	+
811	chr1	29717359	29720525	1127	W	contig_7708	0	3166	+
811	chr1	29721593	29722851	1129	W	contig_7709	0	1258	+
811	chr1	29723126	29724728	1131	W	contig_7710	0	1602	+
811	chr1	29724859	29732421	1133	W	contig_7711	0	7562	+
101	chr1	29732623	29913859	1135	W	contig_7712	0	181236	+
813	chr1	29913959	29917347	1137	W	contig_7713	0	3388	+
813	chr1	29917659	29957360	1139	W	contig_7714	0	39701	+
813	chr1	29957729	29982296	1141	W	contig_7715	0	24567	+
101	chr1	29982567	30036073	1143	W	contig_7716	0	53506	+
814	chr1	30037104	30081782	1145	W	contig_7717	0	44678	+
814	chr1	30081958	30092817	1147	W	contig_7718	0	10859	+
814	chr1	30093896	30096019	1149	W	contig_7719	0	2123	+
814	chr1	30096290	30111615	1151	W	contig_7720	0	15325	+
814	chr1	30111906	30137164	1153	W	contig_7721	0	25258	+
101	chr1	30137460	30166671	1155	W	contig_7722	0	29211	+
815	chr1	30166877	30212670	1157	W	contig_7723	0	45793	+
815	chr1	30212951	30271110	1159	W	contig_7724	0	58159	+
101	chr1	30271210	30390805	1161	W	contig_7725	0	119595	+
12	chr1	30391004	30522759	1163	W	contig_7726	0	131755	+
102	chr1	30522859	30583030	1165	W	contig_7727	0	60171	+
102	chr1	30583798	30758389	1167	W	contig_7728	0	174591	+
819	chr1	30758489	30800727	1169	W	contig_7729	0	42238	+
102	chr1	30800932	30810133	1171	W	contig_7730	0	9201	+
820	chr1	30810233	30828436	1173	W	contig_7731	0	18203	+
820	chr1	30828536	30859412	1175	W	contig_7732	0	30876	+
102	chr1	30859559	30981340	1177	W	contig_7733	0	121781	+
821	chr1	30981576	31000774	1179	W	contig_7734	0	19198	+
102	chr1	31000958	31128121	1181	W	contig_7735	0	127163	+
822	chr1	31128412	31142141	1183	W	contig_7736	0	13729	+
102	chr1	31142256	31273568	1185	W	contig_7737	0	131312	+
823	chr1	31273668	31278143	1187	W	contig_7738	0	4475	+
823	chr1	31280882	31282638	1189	W	contig_7739	0	1756	+
823	chr1	31283942	31286467	1191	W	contig_7740	0	2525	+
823	chr1	31286911	31288876	1193	W	contig_7741	0	1965	+
102	chr1	31289717	31345161	1195	W	contig_7742	0	55444	+
824	chr1	31345532	31370427	1197	W	contig_7743	0	24895	+
12	chr1	31370527	31508093	1199	W	contig_7744	0	137566	+
825	chr1	31508227	31513974	1201	W	contig_7745	0	5747	+
825	chr1	31514928	31567782	1203	W	contig_7746	0	52854	+
825	chr1	31568483	31574753	1205	W	contig_7747	0	6270	+
103	chr1	31574853	31615632	1207	W	contig_7748	0	40779	+
826	chr1	31616880	31668441	1209	W	contig_7749	0	51561	+
103	chr1	31668850	31750561	1211	W	contig_7750	0	81711	+
827	chr1	31750997	31769365	1213	W	contig_7751	0	18368	+
827	chr1	31769640	31771367	1215	W	contig_7752	0	1727	+
827	chr1	31771549	31772502	1217	W	contig_7753	0	953	+
827	chr1	31772835	31829114	1219	W	contig_7754	0	56279	+
103	chr1	31829490	31895652	1221	W	contig_7755	0	66162	+
828	chr1	31897096	31899437	1223	W	contig_7756	0	2341	+
828	chr1	31900061	31909503	1225	W	contig_7757	0	9442	+
103	chr1	31909883	32039539	1227	W	contig_7758	0	129656	+
103	chr1	32040235	32127011	1229	W	contig_7759	0	86776	+
830	chr1	32127693	32129118	1231	W	contig_7760	0	1425	+
830	chr1	32129424	32202119	1233	W	contig_7761	0	72695	+
103	chr1	32203212	32297483	1235	W	contig_7762	0	94271	+
831	chr1	32297686	32338384	1237	W	contig_7763	0	40698	+
831	chr1	32339122	32355373	1239	W	contig_7764	0	16251	+
103	chr1	32355615	32385559	1241	W	contig_7765	0	29944	+
832	chr1	32385999	32388093	1243	W	contig_7766	0	2094	+
832	chr1	32389865	32393563	1245	W	contig_7767	0	3698	+
832	chr1	32393849	32477294	1247	W	contig_7768	0	83445	+
832	chr1	32477581	32501334	1249	W	contig_7769	0	23753	+
12	chr1	32501481	32592572	1251	W	contig_7770	0	91091	+
833	chr1	32592890	32615153	1253	W	contig_7771	0	22263	+
104	chr1	32615289	32691412	1255	W	contig_7772	0	76123	+
834	chr1	32691512	32692520	1257	W	contig_7773	0	1008	+
834	chr1	32692660	32752673	1259	W	contig_7774	0	60013	+
104	chr1	32753342	33023622	1261	W	contig_7775	0	270280	+
104	chr1	33023722	33100601	1263	W	contig_7776	0	76879	+
837	chr1	33100701	33148298	1265	W	contig_7777	0	47597	+
837	chr1	33148398	33156495	1267	W	contig_7778	0	8097	+
104	chr1	33156595	33200145	1269	W	contig_7779	0	43550	+
838	chr1	33200257	33219388	1271	W	contig_7780	0	19131	+
838	chr1	33219692	33221137	1273	W	contig_7781	0	1445	+
104	chr1	33224342	33357675	1275	W	contig_7782	0	133333	+
839	chr1	33358510	33365512	1277	W	contig_7783	0	7002	+
104	chr1	33365781	33433335	1279	W	contig_7784	0	67554	+
840	chr1	33433435	33508628	1281	W	contig_7785	0	75193	+
1	chr1	33509749	33677174	1283	W	contig_7786	0	167425	+
105	chr1	33677469	33826637	1285	W	contig_7787	0	149168	+
843	chr1	33826737	33855221	1287	W	contig_7788	0	28484	+
843	chr1	33855321	33940119	1289	W	contig_7789	0	84798	+
105	chr1	33940219	33962886	1291	W	contig_7790	0	22667	+
105	chr1	33962986	34096545	1293	W	contig_7791	0	133559	+
845	chr1	34096971	34099319	1295	W	contig_7792	0	2348	+
105	chr1	34099495	34557438	1297	W	contig_7793	0	457943	+
848	chr1	34557660	34596183	1299	W	contig_7794	0	38523	+
13	chr1	34596373	34745101	1301	W	contig_7795	0	148728	+
850	chr1	34745302	34761187	1303	W	contig_7796	0	15885	+
850	chr1	34761567	34776083	1305	W	contig_7797	0	14516	+
850	chr1	34776183	34797355	1307	W	contig_7798	0	21172	+
106	chr1	34797836	34975501	1309	W	contig_7799	0	177665	+
106	chr1	34976238	35086314	1311	W	contig_7800	0	110076	+
106	chr1	35087816	35162828	1313	W	contig_7801	0	75012	+
853	chr1	35162928	35249650	1315	W	contig_7802	0	86722	+
106	chr1	35250214	35444096	1317	W	contig_7803	0	193882	+
855	chr1	35444239	35489987	1319	W	contig_7804	0	45748	+
855	chr1	35490111	35494342	1321	W	contig_7805	0	4231	+
106	chr1	35494590	35630928	1323	W	contig_7806	0	136338	+
13	chr1	35631996	35663123	1325	W	contig_7807	0	31127	+
857	chr1	35663428	35707752	1327	W	contig_7808	0	44324	+
857	chr1	35707852	35709876	1329	W	contig_7809	0	2024	+
857	chr1	35710262	35711243	1331	W	contig_7810	0	981	+
857	chr1	35711786	35714379	1333	W	contig_7811	0	2593	+
857	chr1	35716598	35727275	1335	W	contig_7812	0	10677	+
857	chr1	35727618	35731308	1337	W	contig_7813	0	3690	+
107	chr1	35731515	35799869	1339	W	contig_7814	0	68354	+
107	chr1	35800103	35916069	1341	W	contig_7815	0	115966	+
859	chr1	35916599	35921100	1343	W	contig_7816	0	4501	+
859	chr1	35921224	35978990	1345	W	contig_7817	0	57766	+
859	chr1	35979090	35999650	1347	W	contig_7818	0	20560	+
859	chr1	36006185	36011504	1349	W	contig_7819	0	5319	+
859	chr1	36011667	36030007	1351	W	contig_7820	0	18340	+
859	chr1	36030158	36042970	1353	W	contig_7821	0	12812	+
107	chr1	36043281	36121888	1355	W	contig_7822	0	78607	+
107	chr1	36122167	36205001	1357	W	contig_7823	0	82834	+
861	chr1	36205104	36246641	1359	W	contig_7824	0	41537	+
861	chr1	36246917	36252808	1361	W	contig_7825	0	5891	+
107	chr1	36252919	36503069	1363	W	contig_7826	0	250150	+
863	chr1	36503209	36526882	1365	W	contig_7827	0	23673	+
107	chr1	36527182	36690643	1367	W	contig_7828	0	163461	+
13	chr1	36690743	36726591	1369	W	contig_7829	0	35848	+
865	chr1	36726818	36772246	1371	W	contig_7830	0	45428	+
865	chr1	36772384	36774317	1373	W	contig_7831	0	1933	+
865	chr1	36774814	36777472	1375	W	contig_7832	0	2658	+
865	chr1	36778301	36825502	1377	W	contig_7833	0	47201	+
108	chr1	36825602	36846697	1379	W	contig_7834	0	21095	+
866	chr1	36846868	36858100	1381	W	contig_7835	0	11232	+
108	chr1	36858200	36979084	1383	W	contig_7836	0	120884	+
867	chr1	36979406	36982782	1385	W	contig_7837	0	3376	+
867	chr1	36984303	37082245	1387	W	contig_7838	0	97942	+
108	chr1	37082359	37190029	1389	W	contig_7839	0	107670	+
868	chr1	37190220	37196251	1391	W	contig_7840	0	6031	+
868	chr1	37196351	37203476	1393	W	contig_7841	0	7125	+
108	chr1	37203576	37252730	1395	W	contig_7842	0	49154	+
869	chr1	37252997	37255259	1397	W	contig_7843	0	2262	+
108	chr1	37255359	37411891	1399	W	contig_7844	0	156532	+
870	chr1	37412178	37415434	1401	W	contig_7845	0	3256	+
870	chr1	37415832	37429762	1403	W	contig_7846	0	13930	+
870	chr1	37430066	37435376	1405	W	contig_7847	0	5310	+
870	chr1	37436020	37483303	1407	W	contig_7848	0	47283	+
870	chr1	37483585	37485753	1409	W	contig_7849	0	2168	+
871	chr1	37487772	37489365	1411	W	contig_7850	0	1593	+
108	chr1	37490029	37646578	1413	W	contig_7851	0	156549	+
872	chr1	37646678	37723738	1415	W	contig_7852	0	77060	+
13	chr1	37724198	37853482	1417	W	contig_7853	0	129284	+
109	chr1	37853607	38122772	1419	W	contig_7854	0	269165	+
109	chr1	38122930	38217151	1421	W	contig_7855	0	94221	+
109	chr1	38217327	38311532	1423	W	contig_7856	0	94205	+
877	chr1	38311632	38395501	1425	W	contig_7857	0	83869	+
109	chr1	38395601	38407471	1427	W	contig_7858	0	11870	+
878	chr1	38407593	38409296	1429	W	contig_7859	0	1703	+
109	chr1	38409820	38693196	1431	W	contig_7860	0	283376	+
880	chr1	38693296	38707044	1433	W	contig_7861	0	13748	+
880	chr1	38707559	38716028	1435	W	contig_7862	0	8469	+
880	chr1	38716839	38743320	1437	W	contig_7863	0	26481	+
880	chr1	38743471	38749023	1439	W	contig_7864	0	5552	+
880	chr1	38749123	38766902	1441	W	contig_7865	0	17779	+
13	chr1	38767689	38802205	1443	W	contig_7866	0	34516	+
881	chr1	38802493	38829083	1445	W	contig_7867	0	26590	+
110	chr1	38829183	38964822	1447	W	contig_7868	0	135639	+
882	chr1	38964922	38991992	1449	W	contig_7869	0	27070	+
882	chr1	38992630	39040861	1451	W	contig_7870	0	48231	+
882	chr1	39041638	39051587	1453	W	contig_7871	0	9949	+
110	chr1	39051699	39065833	1455	W	contig_7872	0	14134	+
883	chr1	39065956	39098742	1457	W	contig_7873	0	32786	+
110	chr1	39098842	39206316	1459	W	contig_7874	0	107474	+
884	chr1	39206505	39207891	1461	W	contig_7875	0	1386	+
884	chr1	39208211	39296572	1463	W	contig_7876	0	88361	+
110	chr1	39296807	39519434	1465	W	contig_7877	0	222627	+
110	chr1	39519709	39676215	1467	W	contig_7878	0	156506	+
110	chr1	39676315	39782238	1469	W	contig_7879	0	105923	+
888	chr1	39782420	39791460	1471	W	contig_7880	0	9040	+
888	chr1	39791652	39811524	1473	W	contig_7881	0	19872	+
13	chr1	39811659	39942518	1475	W	contig_7882	0	130859	+
111	chr1	39942629	40053727	1477	W	contig_7883	0	111098	+
890	chr1	40053827	40066726	1479	W	contig_7884	0	12899	+
890	chr1	40066897	40095343	1481	W	contig_7885	0	28446	+
111	chr1	40095443	40484911	1483	W	contig_7886	0	389468	+
893	chr1	40485129	40490717	1485	W	contig_7887	0	5588	+
111	chr1	40490951	40601947	1487	W	contig_7888	0	110996	+
111	chr1	40602418	40714892	1489	W	contig_7889	0	112474	+
895	chr1	40714992	40759408	1491	W	contig_7890	0	44416	+
111	chr1	40760067	40778784	1493	W	contig_7891	0	18717	+
13	chr1	40778884	41039457	1495	W	contig_7892	0	260573	+
112	chr1	41039557	41357438	1497	W	contig_7893	0	317881	+
112	chr1	41357640	41441654	1499	W	contig_7894	0	84014	+
901	chr1	41441993	41492085	1501	W	contig_7895	0	50092	+
112	chr1	41492195	41606764	1503	W	contig_7896	0	114569	+
112	chr1	41606864	41710131	1505	W	contig_7897	0	103267	+
903	chr1	41710378	41722533	1507	W	contig_7898	0	12155	+
112	chr1	41722633	41864988	1509	W	contig_7899	0	142355	+
1	chr1	41865088	42330326	1511	W	contig_7900	0	465238	+
113	chr1	42330785	42494287	1513	W	contig_7901	0	163502	+
909	chr1	42494387	42507906	1515	W	contig_7902	0	13519	+
909	chr1	42508006	42553863	1517	W	contig_7903	0	45857	+
113	chr1	42554153	42599962	1519	W	contig_7904	0	45809	+
910	chr1	42600104	42618773	1521	W	contig_7905	0	18669	+
910	chr1	42618876	42650626	1523	W	contig_7906	0	31750	+
910	chr1	42650780	42655739	1525	W	contig_7907	0	4959	+
910	chr1	42655922	42671293	1527	W	contig_7908	0	15371	+
910	chr1	42671493	42673237	1529	W	contig_7909	0	1744	+
113	chr1	42673690	42743143	1531	W	contig_7910	0	69453	+
911	chr1	42743243	42819352	1533	W	contig_7911	0	76109	+
113	chr1	42819452	42862759	1535	W	contig_7912	0	43307	+
14	chr1	42862859	43002835	1537	W	contig_7913	0	139976	+
114	chr1	43003050	43189936	1539	W	contig_7914	0	186886	+
914	chr1	43190036	43210663	1541	W	contig_7915	0	20627	+
114	chr1	43210763	43497329	1543	W	contig_7916	0	286566	+
114	chr1	43497429	43789439	1545	W	contig_7917	0	292010	+
14	chr1	43789634	44103163	1547	W	contig_7918	0	313529	+
115	chr1	44103263	44261814	1549	W	contig_7919	0	158551	+
922	chr1	44262232	44275752	1551	W	contig_7920	0	13520	+
922	chr1	44275852	44277420	1553	W	contig_7921	0	1568	+
115	chr1	44277608	44340724	1555	W	contig_7922	0	63116	+
923	chr1	44340947	44381054	1557	W	contig_7923	0	40107	+
115	chr1	44561689	44586234	1559	W	contig_7924	0	24545	+
925	chr1	44586334	44625294	1561	W	contig_7925	0	38960	+
115	chr1	44625394	44780389	1563	W	contig_7926	0	154995	+
115	chr1	44780537	44930820	1565	W	contig_7927	0	150283	+
115	chr1	44930989	45055411	1567	W	contig_7928	0	124422	+
14	chr1	45055853	45360897	1569	W	contig_7929	0	305044	+
931	chr1	45361042	45476952	1571	W	contig_7930	0	115910	+
116	chr1	45477052	45484465	1573	W	contig_7931	0	7413	+
932	chr1	45484565	45551588	1575	W	contig_7932	0	67023	+
116	chr1	45551688	45752749	1577	W	contig_7933	0	201061	+
116	chr1	45752849	45875607	1579	W	contig_7934	0	122758	+
935	chr1	45876950	45926375	1581	W	contig_7935	0	49425	+
116	chr1	45926542	46080550	1583	W	contig_7936	0	154008	+
14	chr1	46080650	46140258	1585	W	contig_7937	0	59608	+
937	chr1	46140358	46215196	1587	W	contig_7938	0	74838	+
117	chr1	46215316	46272146	1589	W	contig_7939	0	56830	+
938	chr1	46272484	46303729	1591	W	contig_7940	0	31245	+
938	chr1	46304050	46324915	1593	W	contig_7941	0	20865	+
117	chr1	46325015	46519850	1595	W	contig_7942	0	194835	+
117	chr1	46519950	46863356	1597	W	contig_7943	0	343406	+
117	chr1	46863456	46954870	1599	W	contig_7944	0	91414	+
943	chr1	46954970	47034366	1601	W	contig_7945	0	79396	+
943	chr1	47034466	47036489	1603	W	contig_7946	0	2023	+
117	chr1	47041732	47065335	1605	W	contig_7947	0	23603	+
944	chr1	47065561	47086851	1607	W	contig_7948	0	21290	+
944	chr1	47087284	47119511	1609	W	contig_7949	0	32227	+
14	chr1	47119611	47298982	1611	W	contig_7950	0	179371	+
945	chr1	47299082	47314090	1613	W	contig_7951	0	15008	+
118	chr1	47314208	47395773	1615	W	contig_7952	0	81565	+
118	chr1	47397332	47599812	1617	W	contig_7953	0	202480	+
948	chr1	47600176	47687254	1619	W	contig_7954	0	87078	+
118	chr1	47687511	47744634	1621	W	contig_7955	0	57123	+
118	chr1	47744893	47876653	1623	W	contig_7956	0	131760	+
950	chr1	47876995	47939143	1625	W	contig_7957	0	62148	+
118	chr1	47939243	48013800	1627	W	contig_7958	0	74557	+
951	chr1	48014760	48042704	1629	W	contig_7959	0	27944	+
118	chr1	48043118	48133760	1631	W	contig_7960	0	90642	+
14	chr1	48133947	48240842	1633	W	contig_7961	0	106895	+
953	chr1	48241520	48296024	1635	W	contig_7962	0	54504	+
119	chr1	48296451	48410741	1637	W	contig_7963	0	114290	+
954	chr1	48411087	48452676	1639	W	contig_7964	0	41589	+
954	chr1	48452860	48460135	1641	W	contig_7965	0	7275	+
954	chr1	48460368	48464760	1643	W	contig_7966	0	4392	+
119	chr1	48464860	48539085	1645	W	contig_7967	0	74225	+
955	chr1	48539697	48542061	1647	W	contig_7968	0	2364	+
119	chr1	48542263	48830518	1649	W	contig_7969	0	288255	+
957	chr1	48830962	48866059	1651	W	contig_7970	0	35097	+
119	chr1	48866282	48928905	1653	W	contig_7971	0	62623	+
958	chr1	48929006	48935326	1655	W	contig_7972	0	6320	+
